-11,4,1689.219900,30.371121,
2,6,1846.496024,665.342234,
-6,-7,1334.465507,231.303689,
-6,-5,1388.693045,240.640917,
-11,-2,1433.513756,34.480769,
1,-5,1448.287655,481.862210,
-1,-1,1553.478702,456.333019,
1,-1,1567.024770,525.678082,
-2,0,1581.005925,430.141778,
3,0,1612.057209,604.346599,
0,1,1629.703269,515.435500,
2,1,1641.084057,585.348582,
-11,-7,1281.471429,36.689987,
-10,-7,1292.810293,77.771354,
-9,-7,1303.592118,117.797109,
-11,-6,1308.617928,36.261489,
-10,-6,1319.695749,78.572505,
-8,-7,1314.255295,156.716635,
-7,-7,1324.441631,194.520111,
-9,-6,1330.497433,119.480152,
-11,-5,1337.273724,35.833247,
-8,-6,1341.008555,159.434851,
-5,-7,1344.020759,267.027781,
-10,-5,1348.194986,79.228344,
-9,-5,1358.784851,121.417040,
-7,-6,1351.005813,198.188008,
-4,-7,1353.407660,301.929246,
-11,-4,1367.432599,35.471226,
-6,-6,1360.777394,235.825089,
-5,-6,1370.298209,272.451393,
-3,-7,1362.664181,335.819776,
-2,-7,1371.451960,368.956682,
-10,-4,1378.337775,80.104881,
-8,-5,1369.011374,162.358392,
-7,-5,1379.049793,202.085286,
-4,-6,1379.559527,308.079319,
-1,-7,1380.126786,401.036141,
-9,-4,1388.589242,123.410943,
-3,-6,1388.567956,342.707456,
0,-7,1388.456450,432.426547,
1,-7,1396.565764,462.825086,
-11,-3,1399.472033,34.912511,
-8,-4,1398.749803,165.425057,
-7,-4,1408.399103,206.118662,
-5,-5,1397.943950,278.087697,
-4,-5,1406.938008,314.537905,
-2,-6,1397.145946,376.374413,
-1,-6,1405.719347,409.258440,
2,-7,1404.473643,492.622684,
-10,-3,1409.965069,80.920345,
-3,-5,1415.719155,349.980087,
0,-6,1414.001740,441.324275,
3,-7,1412.192982,521.614392,
-9,-3,1420.227667,125.465880,
-8,-3,1429.944053,168.597735,
-6,-4,1417.906806,245.554247,
-5,-4,1426.939512,284.047818,
-2,-5,1424.297649,384.389680,
1,-6,1421.791791,472.224964,
2,-6,1429.609949,502.421278,
4,-7,1419.610763,549.845009,
5,-7,1426.684022,577.267399,
6,-7,1433.561859,604.201247,
-10,-2,1443.612381,81.815761,
-7,-3,1439.464687,210.435091,
-4,-4,1435.744450,321.182491,
-1,-5,1432.613332,417.646015,
0,-5,1440.563811,450.276359,
3,-6,1437.066436,531.944171,
4,-6,1444.299236,560.527842,
-6,-3,1448.586879,250.846844,
-3,-4,1444.361953,357.396174,
-2,-4,1452.606251,392.562336,
7,-7,1440.436409,630.475572,
8,-7,1446.961433,656.068310,
-9,-2,1453.419621,127.630908,
-8,-2,1462.993492,172.037225,
-5,-3,1457.493471,290.268539,
-4,-3,1466.107563,328.376116,
-1,-4,1460.764071,426.806776,
0,-4,1468.446910,459.869189,
2,-5,1455.689259,512.798384,
3,-5,1463.052726,542.613405,
5,-6,1451.221225,588.601899,
6,-6,1458.003337,615.670385,
7,-6,1464.527748,642.389300,
-11,-1,1469.352549,33.981434,
-10,-1,1479.194693,82.738449,
-7,-2,1472.178718,214.905012,
-6,-2,1481.162394,256.447570,
-3,-3,1474.346780,365.310484,
1,-4,1475.926226,492.121355,
4,-5,1470.088329,571.849984,
5,-5,1476.823295,600.187093,
8,-6,1471.023108,668.424787,
-9,-1,1488.788914,129.929007,
-2,-3,1482.389449,401.291790,
-1,-3,1490.126395,436.123154,
2,-4,1483.154573,523.476377,
3,-4,1490.175318,553.945507,
6,-5,1483.352371,627.825289,
7,-5,1489.814761,654.903774,
-8,-1,1497.851739,175.520483,
-5,-2,1489.662998,296.727074,
-4,-2,1497.840792,335.772479,
0,-3,1497.626714,469.930138,
4,-4,1496.951711,583.630402,
5,-4,1503.550048,612.487214,
8,-5,1495.842147,681.220560,
-11,0,1507.677900,33.464089,
-7,-1,1506.779681,219.730119,
-6,-1,1515.327064,262.376924,
-3,-2,1505.968884,373.685875,
-2,-2,1513.536879,410.379104,
1,-3,1504.885646,502.739311,
2,-3,1511.720632,534.721903,
6,-4,1509.943532,640.629030,
-10,0,1517.110867,83.834021,
-9,0,1526.219249,132.499073,
-5,-1,1523.543412,303.638277,
-1,-2,1521.065074,445.865447,
0,-2,1528.278689,480.511120,
3,-3,1518.629168,565.728111,
4,-3,1525.067458,595.790528,
7,-4,1516.028929,667.984573,
8,-4,1521.950814,694.497568,
-8,0,1534.869207,179.496734,
-4,-1,1531.492509,343.722012,
-3,-1,1539.065140,382.450314,
1,-2,1535.119181,513.928278,
5,-3,1531.592599,625.265289,
