9,-8,1511.714211,582.249302,
-8,-7,1536.023282,72.522196,
-3,-6,1571.010750,228.199997,
9,-10,1453.234876,582.031129,
10,-9,1482.806735,609.176791,
3,-8,1509.757008,413.393206,
7,-8,1511.372584,527.037353,
10,-7,1542.049643,609.565722,
-5,-6,1570.544024,165.141752,
1,-6,1571.836657,351.021494,
5,-6,1572.542676,468.946592,
8,-6,1572.601682,554.359154,
9,-6,1572.561964,582.322975,
-6,-5,1604.133862,128.751323,
4,-5,1604.372305,438.717693,
7,-5,1603.988447,525.741929,
-6,-4,1638.571309,124.523177,
5,-3,1669.391357,466.234116,
7,-3,1668.335742,524.848139,
10,-3,1666.851969,610.487934,
-1,-3,1672.064666,282.516695,
7,-1,1735.249199,523.935553,
-8,1,1826.944374,29.999883,
-8,-11,1407.726025,90.330908,
-7,-11,1409.060009,121.429197,
-6,-11,1410.182709,152.183376,
-5,-11,1411.371123,182.742192,
-4,-11,1412.465715,212.979981,
-3,-11,1413.600812,242.937645,
-2,-11,1414.604296,272.700707,
-1,-11,1415.679524,302.201855,
0,-11,1416.763164,331.278795,
1,-11,1417.672813,360.293775,
2,-11,1418.695731,388.895698,
3,-11,1419.627599,417.386212,
4,-11,1420.404595,445.456473,
5,-11,1421.432633,473.429771,
6,-11,1422.267595,500.826902,
7,-11,1423.085673,528.242913,
8,-11,1423.722536,555.315677,
9,-11,1424.455988,582.023174,
10,-11,1425.255005,608.507975,
11,-11,1425.779040,634.950929,
-8,-10,1439.090339,86.093964,
-7,-10,1439.872251,117.460548,
-6,-10,1441.036509,148.484277,
-5,-10,1441.918965,179.390017,
-4,-10,1443.173304,209.864250,
-3,-10,1443.862554,240.165274,
-2,-10,1444.955818,270.162314,
-1,-10,1445.844953,299.819980,
0,-10,1446.678105,329.358382,
1,-10,1447.531162,358.455135,
2,-10,1448.331104,387.401437,
3,-10,1449.311471,416.067313,
4,-10,1449.851409,444.364414,
5,-10,1450.713491,472.462738,
6,-10,1451.440793,500.244717,
7,-10,1451.974019,527.753140,
8,-10,1452.611861,555.185272,
10,-10,1453.736595,608.873264,
11,-10,1454.315305,635.363248,
-8,-9,1470.762463,81.598866,
-7,-9,1471.661280,113.278895,
-6,-9,1472.449347,144.741238,
-5,-9,1473.352827,175.878432,
-4,-9,1474.127072,206.691942,
-3,-9,1475.067469,237.212699,
-2,-9,1475.587115,267.561956,
-1,-9,1476.426331,297.530124,
0,-9,1477.248659,327.131224,
1,-9,1477.896560,356.576120,
2,-9,1478.551920,385.842974,
3,-9,1479.262488,414.659736,
4,-9,1479.838712,443.266640,
5,-9,1480.376141,471.601960,
6,-9,1481.131963,499.636131,
7,-9,1481.425962,527.467354,
8,-9,1482.031155,554.787338,
9,-9,1482.349676,582.105798,
11,-9,1483.238417,635.893411,
-8,-8,1503.062515,77.175482,
-7,-8,1503.819524,109.089883,
-6,-8,1504.354679,140.938351,
-5,-8,1505.207437,172.310369,
-4,-8,1505.633051,203.467760,
-3,-8,1506.438321,234.277592,
-2,-8,1507.036066,264.856731,
-1,-8,1507.591366,295.186568,
0,-8,1508.133996,325.037652,
1,-8,1508.780407,354.710392,
2,-8,1509.290579,384.278640,
4,-8,1510.220437,442.201044,
5,-8,1510.688828,470.725014,
6,-8,1510.999502,498.989580,
8,-8,1511.609498,554.662096,
10,-8,1512.134954,609.430433,
11,-8,1512.421833,636.242949,
-7,-7,1536.539442,104.907991,
-6,-7,1537.052158,136.962616,
-5,-7,1537.478811,168.676483,
-4,-7,1538.017700,200.200065,
-3,-7,1538.395702,231.314155,
-2,-7,1539.054740,262.272418,
-1,-7,1539.363437,292.724257,
0,-7,1539.702003,323.028574,
1,-7,1540.023153,352.941850,
2,-7,1540.503808,382.526100,
3,-7,1540.777592,412.049480,
4,-7,1541.120025,441.102449,
5,-7,1541.381126,469.867050,
6,-7,1541.654374,498.386508,
7,-7,1541.759843,526.658339,
8,-7,1541.899325,554.560671,
9,-7,1542.001950,582.312134,
11,-7,1542.146879,636.716964,
-8,-6,1569.689701,67.632495,
-7,-6,1569.918761,100.479753,
-6,-6,1570.083043,132.945223,
-4,-6,1570.834258,196.753430,
-2,-6,1571.377053,259.457383,
-1,-6,1571.542349,290.297800,
0,-6,1571.774833,320.730686,
2,-6,1572.223442,380.915162,
3,-6,1572.232790,410.561640,
4,-6,1572.487721,439.933469,
6,-6,1572.501063,497.726492,
7,-6,1572.654997,526.173991,
10,-6,1572.578859,609.860462,
11,-6,1572.483372,637.165722,
-8,-5,1603.985676,62.937358,
-7,-5,1603.923829,96.025767,
-5,-5,1604.204530,161.360950,
-4,-5,1604.224496,193.364924,
-3,-5,1604.262401,225.174473,
-2,-5,1604.319909,256.684465,
-1,-5,1604.398946,287.769631,
0,-5,1604.424910,318.558695,
1,-5,1604.354205,349.022063,
2,-5,1604.489952,379.268472,
3,-5,1604.342362,409.111012,
5,-5,1604.239898,468.133676,
6,-5,1604.156456,497.160544,
8,-5,1603.844909,554.201060,
9,-5,1603.691733,582.224300,
10,-5,1603.525607,610.093423,
11,-5,1603.219396,637.557690,
11,-4,1634.406021,638.242076,
-8,-4,1639.075348,57.833550,
-7,-4,1638.821815,91.523877,
-5,-4,1638.463404,157.425259,
-4,-4,1638.305475,189.841930,
-3,-4,1638.186537,221.956034,
-2,-4,1638.003812,253.769237,
-1,-4,1637.864721,285.177514,
0,-4,1637.685931,316.290546,
1,-4,1637.493046,347.078308,
2,-4,1637.319966,377.532470,
3,-4,1637.009801,407.711690,
4,-4,1636.802298,437.581000,
5,-4,1636.619573,467.248006,
6,-4,1636.256833,496.389909,
7,-4,1635.862290,525.418235,
8,-4,1635.623909,554.036918,
9,-4,1635.322681,582.245732,
10,-4,1634.911267,610.370972,
4,-3,1669.873282,436.271975,
6,-3,1668.978224,495.704972,
8,-3,1667.876567,553.798673,
9,-3,1667.404092,582.337102,
11,-3,1666.249693,638.545508,
-8,-3,1674.879663,52.749908,
-7,-3,1674.396789,86.598031,
-6,-3,1673.908858,120.198591,
-5,-3,1673.475933,153.397933,
-4,-3,1673.170478,186.294824,
-3,-3,1672.667737,218.651678,
-2,-3,1672.345032,250.815407,
0,-3,1671.508466,313.949651,
1,-3,1671.154027,344.954623,
2,-3,1670.735583,375.831134,
3,-3,1670.331719,406.259085,
0,-2,1706.146434,311.492453,
1,-2,1705.468384,343.035577,
2,-2,1704.780278,374.050962,
3,-2,1704.320373,404.684304,
4,-2,1703.519997,435.115061,
5,-2,1702.907541,465.272531,
6,-2,1702.089435,494.893723,
7,-2,1701.568997,524.319512,
8,-2,1700.806004,553.511392,
9,-2,1700.050058,582.400834,
10,-2,1699.344043,610.891961,
11,-2,1698.534008,639.134318,
-8,-2,1711.516846,47.359648,
-7,-2,1710.639164,81.744429,
-6,-2,1709.955490,115.640090,
-5,-2,1709.409171,149.282763,
-4,-2,1708.546185,182.455834,
-3,-2,1707.936820,215.295075,
-2,-2,1707.453492,247.726888,
-1,-2,1706.699073,279.799804,
-1,-1,1742.186369,276.917838,
0,-1,1741.477114,309.041167,
1,-1,1740.524103,340.707271,
2,-1,1739.717169,372.188773,
3,-1,1738.778343,403.168421,
4,-1,1737.842798,433.862558,
5,-1,1736.954494,464.166489,
6,-1,1736.117779,494.246030,
8,-1,1734.360271,553.428801,
9,-1,1733.467547,582.300305,
10,-1,1732.458246,611.164801,
11,-1,1731.479401,639.596864,
-8,-1,1749.041251,41.767256,
-7,-1,1747.905904,76.704580,
-6,-1,1746.798521,110.955462,
-5,-1,1745.862130,145.185162,
-4,-1,1745.083495,178.575333,
-3,-1,1743.988917,211.709777,
-2,-1,1743.136235,244.582559,
11,0,1765.186679,640.142897,
0,0,1777.502874,306.451500,
1,0,1776.330251,338.500675,
2,0,1775.244536,370.184686,
3,0,1774.104241,401.643147,
4,0,1772.998196,432.446926,
5,0,1771.785840,463.199549,
6,0,1770.741040,493.443312,
7,0,1769.668797,523.447623,
8,0,1768.534414,553.128517,
9,0,1767.337764,582.384179,
10,0,1766.239517,611.447958,
-8,0,1787.445958,36.091369,
-7,0,1785.976907,71.321843,
-6,0,1784.593328,106.296336,
-5,0,1783.399786,140.657743,
-4,0,1782.091230,174.509260,
-3,0,1780.879719,208.097104,
-2,0,1779.627372,241.365644,
-1,0,1778.540275,274.040994,
9,1,1802.012452,582.342898,
10,1,1800.781376,611.733646,
11,1,1799.443265,640.583277,
0,1,1814.419399,303.821608,
1,1,1813.007498,336.217300,
2,1,1811.655442,368.109729,
3,1,1810.172097,399.832666,
4,1,1808.829971,431.314661,
5,1,1807.464120,462.172496,
6,1,1806.078886,492.667286,
7,1,1804.805133,522.950481,
8,1,1803.539000,552.795977,
-7,1,1825.180739,65.777824,
-6,1,1823.380488,101.207320,
-5,1,1821.750894,136.015859,
-4,1,1820.064499,170.446987,
-3,1,1818.618039,204.292686,
-2,1,1817.333588,237.905853,
-1,1,1815.658326,271.094383,
9,2,1837.430409,582.431307,
10,2,1836.022919,611.896435,
11,2,1834.453396,641.225693,
1,2,1850.477983,333.776141,
2,2,1848.690043,366.216722,
3,2,1847.158214,398.101444,
4,2,1845.488609,429.705917,
5,2,1843.864955,460.913667,
6,2,1842.216569,491.852982,
7,2,1840.687070,522.379982,
8,2,1839.129045,552.542710,
-5,2,1861.128662,131.162888,
-4,2,1859.304391,165.937164,
-3,2,1857.421852,200.373626,
-2,2,1855.493717,234.381651,
-1,2,1853.775150,267.954535,
0,2,1852.072633,301.087845,
-8,2,1867.500760,23.681886,
-7,2,1865.317395,60.076693,
-6,2,1863.177624,95.796731
